Id_1,0.928105,0.0192203,0.0281941,0.0287408,0.0151623,0.026595,0.161292,0.0106985,0.0545508,0.0563577,0.00650259,0.0392002,0.0297277,0.0212781,0.0166573,0.0530053,0.052638,0.0187402,0.0483618,0.0550161,0.0323072,0.0265685,0.0303559,0.0487823,0.0129405,0.0340004,0.0183466,0.028894,0.0466645,0.0468258,0.040832,0.0463119,0.0160335,0.0298232,0.0235039,0.0186107,0.0265386
Id_2,0.0194032,0.891769,0.0357423,0.0451375,0.0390377,0.0364556,0.0717198,0.0205438,0.0654021,0.0367942,0.024257,0.0759803,0.0193967,0.0341757,0.0218691,0.0536829,0.0527845,0.0225283,0.0477048,0.0401773,0.0319083,0.0246875,0.0441547,0.034119,0.0728365,0.0458185,0.0231065,0.0458258,0.0452361,0.0200638,0.0297573,0.0188436,0.0193788,0.023525,0.0473127,0.0114932,0.0423597
Id_3,0.0298181,0.0374449,0.903908,0.0376356,0.0159764,0.0270521,0.0246667,0.0120451,0.087935,0.0618351,0.0182292,0.0257474,0.0420391,0.055555,0.0253931,0.0643071,0.0636474,0.0253439,0.11764,0.0538321,0.0415194,0.0299571,0.0207004,0.0316335,0.0163265,0.0499228,0.00637631,0.0405775,0.054101,0.049192,0.0548342,0.0482861,0.0297927,0.0274198,0.01762,0.0149753,0.0248587
Id_4,0.0234623,0.0365004,0.0290501,0.914665,0.164867,0.0236644,0.0373399,0.168135,0.0470114,0.0772501,0.153971,0.0617176,0.047597,0.0461895,0.176153,0.0349397,0.0349737,0.0655502,0.0942863,0.0550272,0.0299379,0.0341001,0.27105,0.0237505,0.0985946,0.0534522,0.0992345,0.0488408,0.0355614,0.014945,0.0595506,0.0149543,0.0247034,0.100447,0.0943787,0.0254191,0.0348171
Id_5,0.0122397,0.0312161,0.0121944,0.163029,0.906515,0.0335812,0.0154759,0.0561792,0.0331511,0.0369133,0.0651882,0.0204676,0.0413881,0.0251228,0.0773217,0.0331809,0.0338752,0.250542,0.0180063,0.0283344,0.0220395,0.0223164,0.0754922,0.0210589,0.122866,0.0578475,0.0521384,0.0271405,0.0117064,0.0208379,0.042454,0.0217092,0.0214508,0.0641015,0.19697,0.00278908,0.0243556
Id_6,0.0252887,0.0343383,0.0243223,0.0275645,0.0395565,0.885487,0.0570192,0.00696551,0.0453583,0.0320362,0.00261428,0.0376771,0.0291903,0.0250975,0.0115627,0.0308609,0.0279061,0.00953758,0.182367,0.0305765,0.14933,0.0428062,0.0141868,0.0534434,0.0111012,0.0471245,0.00826361,0.0262702,0.0271124,0.0185628,0.0376959,0.0147042,0.0930107,0.0184849,0.0122238,0.000691459,0.110644
Id_7,0.134555,0.0592673,0.019457,0.0381582,0.0159933,0.0500243,0.907376,0.0265606,0.106915,0.0340378,0.0174367,0.693002,0.0206072,0.0380781,0.010766,0.0569942,0.0558516,0.00990979,0.0750679,0.0164665,0.0978817,0.0244008,0.0298169,0.0460004,0.0216395,0.0199355,0.0187224,0.0714884,0.0379847,0.027175,0.0489742,0.0256383,0.0557747,0.0239824,0.0333169,0.00319756,0.0887723
Id_8,0.00728956,0.0138659,0.00776008,0.140335,0.0474188,0.00499121,0.0216935,0.880958,0.0486729,0.0223304,0.674624,0.0306416,0.0271565,0.0167239,0.138141,0.0306758,0.0281802,0.0170013,0.0197283,0.00904745,0.0223377,0.0150722,0.0843615,0.0131924,0.0377047,0.0432179,0.0625347,0.0289451,0.0182029,0.0192309,0.0420428,0.0159683,0.0154236,0.0597377,0.0181518,0.00248541,0.0189008
Id_9,0.0337009,0.0400239,0.0513664,0.0355771,0.0253707,0.0294693,0.0791758,0.0441313,0.836881,0.044244,0.031814,0.0805584,0.0481678,0.090786,0.0368015,0.739028,0.735566,0.0341588,0.0920744,0.0289569,0.0545339,0.0392957,0.0401311,0.0372525,0.0277176,0.055543,0.0159466,0.0865391,0.0611865,0.146358,0.355967,0.141027,0.032908,0.0354445,0.0328222,0.00481958,0.0438354
Id_10,0.0499932,0.0323314,0.0518644,0.0839429,0.0405634,0.0298862,0.0361936,0.0290719,0.063529,0.881657,0.0188298,0.0526905,0.0550616,0.03485,0.0660452,0.0366915,0.0355631,0.042162,0.144084,0.139197,0.0468606,0.0595783,0.0210096,0.0412117,0.0403172,0.114178,0.0160238,0.0423406,0.0299285,0.0248475,0.0368167,0.0233535,0.0354679,0.0387489,0.0320145,0.0181431,0.0364795
